opcode,candidate,evidence_status,receiver_handled,receiver_target_va,family,record_count,recording_count,payload_length_histogram,static_copy_bytes,request_payload_bytes,formatter_payload_bytes,field_evidence,unresolved,validation_plan_id,offline_next,runtime_scenario,negative_control,pass_criterion,source_evidence
0x0468,미명명 패킷 후보,패킷 직렬화 경로 확인,False,,미분류·기록/빌드 차이,0,0,{},,,2,"고정 header의 u16 길이/opcode 상수와 payload 복사 크기, 공통 전달 함수 호출 확인; payload 의미와 기록 방향은 미확정",처리 분기 또는 native 이름만으로 목적·필드·통신 방향·사용 조건을 확정할 수 없음,V00,"모든 직접 호출과 serializer 역참조, RTTI/apply, 문자열·호출자를 조사한다. 관측 길이별로 비교하고 수신기 기본 경로인 경우 다른 방향/빌드를 먼저 확인한다.",대상 미명명 패킷 후보: 소비 경로로 행동 후보를 좁힌 다음 후보 행동을 하나씩 독립 기록하고 가능하면 실제 송수신 경로와 함께 대조한다.,"무행동, 비슷한 다른 행동, 다른 모드/상태/빌드를 대조한다.",특정 행동과 필드 해석을 지지하는 사례와 반증 대조를 함께 확보하기 전에는 unknown을 유지한다. 미관측을 미사용/예약 코드로 단정하지 않는다.,vg-binary-event-candidates-2026-09-09.json (candidates opcode=0x0468)
0x046b,미명명 패킷 후보,패킷 직렬화 경로 확인,False,,미분류·기록/빌드 차이,0,0,{},,,1,"고정 header의 u16 길이/opcode 상수와 payload 복사 크기, 공통 전달 함수 호출 확인; payload 의미와 기록 방향은 미확정",처리 분기 또는 native 이름만으로 목적·필드·통신 방향·사용 조건을 확정할 수 없음,V00,"모든 직접 호출과 serializer 역참조, RTTI/apply, 문자열·호출자를 조사한다. 관측 길이별로 비교하고 수신기 기본 경로인 경우 다른 방향/빌드를 먼저 확인한다.",대상 미명명 패킷 후보: 소비 경로로 행동 후보를 좁힌 다음 후보 행동을 하나씩 독립 기록하고 가능하면 실제 송수신 경로와 함께 대조한다.,"무행동, 비슷한 다른 행동, 다른 모드/상태/빌드를 대조한다.",특정 행동과 필드 해석을 지지하는 사례와 반증 대조를 함께 확보하기 전에는 unknown을 유지한다. 미관측을 미사용/예약 코드로 단정하지 않는다.,vg-binary-event-candidates-2026-09-09.json (candidates opcode=0x046b)
0x046c,미명명 후보,처리 분기만 확인,True,004d4374,미분류·기록/빌드 차이,0,0,{},1,,,분기 복사 크기·byte order helper·생성자 저장 위치를 근거에 보존; 필드 이름은 미확정,처리 분기 또는 native 이름만으로 목적·필드·통신 방향·사용 조건을 확정할 수 없음,V00,"모든 직접 호출과 serializer 역참조, RTTI/apply, 문자열·호출자를 조사한다. 관측 길이별로 비교하고 수신기 기본 경로인 경우 다른 방향/빌드를 먼저 확인한다.",대상 미명명 후보: 소비 경로로 행동 후보를 좁힌 다음 후보 행동을 하나씩 독립 기록하고 가능하면 실제 송수신 경로와 함께 대조한다.,"무행동, 비슷한 다른 행동, 다른 모드/상태/빌드를 대조한다.",특정 행동과 필드 해석을 지지하는 사례와 반증 대조를 함께 확보하기 전에는 unknown을 유지한다. 미관측을 미사용/예약 코드로 단정하지 않는다.,vg-binary-event-candidates-2026-09-09.json (candidates opcode=0x046c)
0x046d,미명명 패킷 후보,패킷 직렬화 경로 확인,False,,미분류·기록/빌드 차이,387,56,"{""6"": 387}",,,1,"고정 header의 u16 길이/opcode 상수와 payload 복사 크기, 공통 전달 함수 호출 확인; payload 의미와 기록 방향은 미확정",처리 분기 또는 native 이름만으로 목적·필드·통신 방향·사용 조건을 확정할 수 없음,V00,"모든 직접 호출과 serializer 역참조, RTTI/apply, 문자열·호출자를 조사한다. 관측 길이별로 비교하고 수신기 기본 경로인 경우 다른 방향/빌드를 먼저 확인한다.",대상 미명명 패킷 후보: 소비 경로로 행동 후보를 좁힌 다음 후보 행동을 하나씩 독립 기록하고 가능하면 실제 송수신 경로와 함께 대조한다.,"무행동, 비슷한 다른 행동, 다른 모드/상태/빌드를 대조한다.",특정 행동과 필드 해석을 지지하는 사례와 반증 대조를 함께 확보하기 전에는 unknown을 유지한다. 미관측을 미사용/예약 코드로 단정하지 않는다.,vg-binary-event-candidates-2026-09-09.json (candidates opcode=0x046d)
0x046e,미명명 패킷 후보,패킷 직렬화 경로 확인,False,,미분류·기록/빌드 차이,252,56,"{""6"": 252}",,,1,"고정 header의 u16 길이/opcode 상수와 payload 복사 크기, 공통 전달 함수 호출 확인; payload 의미와 기록 방향은 미확정",처리 분기 또는 native 이름만으로 목적·필드·통신 방향·사용 조건을 확정할 수 없음,V00,"모든 직접 호출과 serializer 역참조, RTTI/apply, 문자열·호출자를 조사한다. 관측 길이별로 비교하고 수신기 기본 경로인 경우 다른 방향/빌드를 먼저 확인한다.",대상 미명명 패킷 후보: 소비 경로로 행동 후보를 좁힌 다음 후보 행동을 하나씩 독립 기록하고 가능하면 실제 송수신 경로와 함께 대조한다.,"무행동, 비슷한 다른 행동, 다른 모드/상태/빌드를 대조한다.",특정 행동과 필드 해석을 지지하는 사례와 반증 대조를 함께 확보하기 전에는 unknown을 유지한다. 미관측을 미사용/예약 코드로 단정하지 않는다.,vg-binary-event-candidates-2026-09-09.json (candidates opcode=0x046e)
0x046f,69B 변형의 +64 BE float가 game clock인 경로 확인,기존 명명 소비 경로 근거,True,004d439b,경기·시계·튜토리얼·통계,7870,56,"{""69"": 7870}",69,,,69B 변형의 +64 BE float가 game clock인 경로 확인,outer record time과 UI time을 구별. 길이·빌드와 clock acceptance를 먼저 확인,V08,상태 getter/setter·queue·reason 분기와 이름이 있는 소비 경로를 추적한다. 같은 시각 후속 연산과 지원되지 않는 시계를 보존한다.,대상 69B 변형의 +64 BE float가 game clock인 경로 확인: 시작·준비·관전자 전환·튜토리얼 상태를 분리하고 정상 비항복 종료와 항복 종료를 각각 기록한다. 종료 직전 전투와 최종 화면도 함께 확보한다.,"종료 전 비슷한 시각의 대기, 무시/실패 reason, 지원되지 않는 모드와 시계 정지·재개를 대조한다.",해당 상태와 표시가 일치하고 동시각 후속 점수를 보존한다. 결과 화면으로 최종 수치를 확인하기 전 완료/보정 기준으로 승격하지 않는다.,vg-binary-event-candidates-2026-09-09.json (candidates opcode=0x046f)
0x0470,미명명 후보,처리 분기만 확인,True,004d44b8,미분류·기록/빌드 차이,8029,56,"{""1"": 7870, ""6"": 159}",1,,,분기 복사 크기·byte order helper·생성자 저장 위치를 근거에 보존; 필드 이름은 미확정,처리 분기 또는 native 이름만으로 목적·필드·통신 방향·사용 조건을 확정할 수 없음,V00,"모든 직접 호출과 serializer 역참조, RTTI/apply, 문자열·호출자를 조사한다. 관측 길이별로 비교하고 수신기 기본 경로인 경우 다른 방향/빌드를 먼저 확인한다.",대상 미명명 후보: 소비 경로로 행동 후보를 좁힌 다음 후보 행동을 하나씩 독립 기록하고 가능하면 실제 송수신 경로와 함께 대조한다.,"무행동, 비슷한 다른 행동, 다른 모드/상태/빌드를 대조한다.",특정 행동과 필드 해석을 지지하는 사례와 반증 대조를 함께 확보하기 전에는 unknown을 유지한다. 미관측을 미사용/예약 코드로 단정하지 않는다.,vg-binary-event-candidates-2026-09-09.json (candidates opcode=0x0470)
0x0471,미명명 패킷 후보,처리 분기만 확인,True,004d44fc,미분류·기록/빌드 차이,212,53,"{""6"": 212}",5,,5,분기 복사 크기·byte order helper·생성자 저장 위치를 근거에 보존; 필드 이름은 미확정,처리 분기 또는 native 이름만으로 목적·필드·통신 방향·사용 조건을 확정할 수 없음,V00,"모든 직접 호출과 serializer 역참조, RTTI/apply, 문자열·호출자를 조사한다. 관측 길이별로 비교하고 수신기 기본 경로인 경우 다른 방향/빌드를 먼저 확인한다.",대상 미명명 패킷 후보: 소비 경로로 행동 후보를 좁힌 다음 후보 행동을 하나씩 독립 기록하고 가능하면 실제 송수신 경로와 함께 대조한다.,"무행동, 비슷한 다른 행동, 다른 모드/상태/빌드를 대조한다.",특정 행동과 필드 해석을 지지하는 사례와 반증 대조를 함께 확보하기 전에는 unknown을 유지한다. 미관측을 미사용/예약 코드로 단정하지 않는다.,vg-binary-event-candidates-2026-09-09.json (candidates opcode=0x0471)
0x0472,ActionSetSurrenderStateRequest,요청 직렬화 클래스 연결,False,,경기·시계·튜토리얼·통계,0,0,{},,1,1,요청 formatter의 opcode 상수와 직렬화 payload 길이 확인: 1B. 바깥 VGR framing과 구별,요청 생성/전송과 서버 수락·실제 행동 성공은 별개. 변형 조건: 추가 변형 조건 미기재,V08,상태 getter/setter·queue·reason 분기와 이름이 있는 소비 경로를 추적한다. 같은 시각 후속 연산과 지원되지 않는 시계를 보존한다.,대상 ActionSetSurrenderStateRequest: 시작·준비·관전자 전환·튜토리얼 상태를 분리하고 정상 비항복 종료와 항복 종료를 각각 기록한다. 종료 직전 전투와 최종 화면도 함께 확보한다. 실제 송신 bytes와 수신/리플레이 방향을 독립 확인한다.,"종료 전 비슷한 시각의 대기, 무시/실패 reason, 지원되지 않는 모드와 시계 정지·재개를 대조한다.",해당 상태와 표시가 일치하고 동시각 후속 점수를 보존한다. 결과 화면으로 최종 수치를 확인하기 전 완료/보정 기준으로 승격하지 않는다.,vg-binary-event-candidates-2026-09-09.json (candidates opcode=0x0472)
0x0473,ActionTeamSurrenderStateChanged,클래스명 연결,True,004d47b4,경기·시계·튜토리얼·통계,0,0,{},151,,,분기 복사 크기·byte order helper·생성자 저장 위치를 근거에 보존; 필드 이름은 미확정,수신·큐 적용·경기 상태·화면 표시·최종 집계 고정은 별개이며 outer timestamp는 UI 시계가 아님,V08,상태 getter/setter·queue·reason 분기와 이름이 있는 소비 경로를 추적한다. 같은 시각 후속 연산과 지원되지 않는 시계를 보존한다.,대상 ActionTeamSurrenderStateChanged: 시작·준비·관전자 전환·튜토리얼 상태를 분리하고 정상 비항복 종료와 항복 종료를 각각 기록한다. 종료 직전 전투와 최종 화면도 함께 확보한다.,"종료 전 비슷한 시각의 대기, 무시/실패 reason, 지원되지 않는 모드와 시계 정지·재개를 대조한다.",해당 상태와 표시가 일치하고 동시각 후속 점수를 보존한다. 결과 화면으로 최종 수치를 확인하기 전 완료/보정 기준으로 승격하지 않는다.,vg-binary-event-candidates-2026-09-09.json (candidates opcode=0x0473)
0x0474,ActionSpectatorExitMatchRequest,요청 직렬화 클래스 연결,False,,경기·시계·튜토리얼·통계,0,0,{},,1,1,요청 formatter의 opcode 상수와 직렬화 payload 길이 확인: 1B. 바깥 VGR framing과 구별,요청 생성/전송과 서버 수락·실제 행동 성공은 별개. 변형 조건: slot4 is thunk_FUN_0095c2d0,V08,상태 getter/setter·queue·reason 분기와 이름이 있는 소비 경로를 추적한다. 같은 시각 후속 연산과 지원되지 않는 시계를 보존한다.,대상 ActionSpectatorExitMatchRequest: 시작·준비·관전자 전환·튜토리얼 상태를 분리하고 정상 비항복 종료와 항복 종료를 각각 기록한다. 종료 직전 전투와 최종 화면도 함께 확보한다. 실제 송신 bytes와 수신/리플레이 방향을 독립 확인한다.,"종료 전 비슷한 시각의 대기, 무시/실패 reason, 지원되지 않는 모드와 시계 정지·재개를 대조한다.",해당 상태와 표시가 일치하고 동시각 후속 점수를 보존한다. 결과 화면으로 최종 수치를 확인하기 전 완료/보정 기준으로 승격하지 않는다.,vg-binary-event-candidates-2026-09-09.json (candidates opcode=0x0474)
0x0475,ActionPauseTutorial,클래스명 연결,True,004d4891,경기·시계·튜토리얼·통계,0,0,{},4,,4,분기 복사 크기·byte order helper·생성자 저장 위치를 근거에 보존; 필드 이름은 미확정,수신·큐 적용·경기 상태·화면 표시·최종 집계 고정은 별개이며 outer timestamp는 UI 시계가 아님,V08,상태 getter/setter·queue·reason 분기와 이름이 있는 소비 경로를 추적한다. 같은 시각 후속 연산과 지원되지 않는 시계를 보존한다.,대상 ActionPauseTutorial: 시작·준비·관전자 전환·튜토리얼 상태를 분리하고 정상 비항복 종료와 항복 종료를 각각 기록한다. 종료 직전 전투와 최종 화면도 함께 확보한다.,"종료 전 비슷한 시각의 대기, 무시/실패 reason, 지원되지 않는 모드와 시계 정지·재개를 대조한다.",해당 상태와 표시가 일치하고 동시각 후속 점수를 보존한다. 결과 화면으로 최종 수치를 확인하기 전 완료/보정 기준으로 승격하지 않는다.,vg-binary-event-candidates-2026-09-09.json (candidates opcode=0x0475)
0x0476,ActionSetSimulationSpeed,클래스명 연결,True,004d48e6,경기·시계·튜토리얼·통계,0,0,{},4,,,분기 복사 크기·byte order helper·생성자 저장 위치를 근거에 보존; 필드 이름은 미확정,수신·큐 적용·경기 상태·화면 표시·최종 집계 고정은 별개이며 outer timestamp는 UI 시계가 아님,V08,상태 getter/setter·queue·reason 분기와 이름이 있는 소비 경로를 추적한다. 같은 시각 후속 연산과 지원되지 않는 시계를 보존한다.,대상 ActionSetSimulationSpeed: 시작·준비·관전자 전환·튜토리얼 상태를 분리하고 정상 비항복 종료와 항복 종료를 각각 기록한다. 종료 직전 전투와 최종 화면도 함께 확보한다.,"종료 전 비슷한 시각의 대기, 무시/실패 reason, 지원되지 않는 모드와 시계 정지·재개를 대조한다.",해당 상태와 표시가 일치하고 동시각 후속 점수를 보존한다. 결과 화면으로 최종 수치를 확인하기 전 완료/보정 기준으로 승격하지 않는다.,vg-binary-event-candidates-2026-09-09.json (candidates opcode=0x0476)
0x0477,ActionSetPlayerAsSpectator,클래스명 연결,True,004d494b,경기·시계·튜토리얼·통계,0,0,{},5,,,분기 복사 크기·byte order helper·생성자 저장 위치를 근거에 보존; 필드 이름은 미확정,수신·큐 적용·경기 상태·화면 표시·최종 집계 고정은 별개이며 outer timestamp는 UI 시계가 아님,V08,상태 getter/setter·queue·reason 분기와 이름이 있는 소비 경로를 추적한다. 같은 시각 후속 연산과 지원되지 않는 시계를 보존한다.,대상 ActionSetPlayerAsSpectator: 시작·준비·관전자 전환·튜토리얼 상태를 분리하고 정상 비항복 종료와 항복 종료를 각각 기록한다. 종료 직전 전투와 최종 화면도 함께 확보한다.,"종료 전 비슷한 시각의 대기, 무시/실패 reason, 지원되지 않는 모드와 시계 정지·재개를 대조한다.",해당 상태와 표시가 일치하고 동시각 후속 점수를 보존한다. 결과 화면으로 최종 수치를 확인하기 전 완료/보정 기준으로 승격하지 않는다.,vg-binary-event-candidates-2026-09-09.json (candidates opcode=0x0477)
0x0478,ActionSetMinimapSpawnPhase_Client,클래스명 연결,True,004d3d2f,시야·팀·목표물·어그로,6715,56,"{""14"": 6715}",9,,,분기 복사 크기·byte order helper·생성자 저장 위치를 근거에 보존; 필드 이름은 미확정,개체 종류·소유 팀·시야 수신자·원시 source·처치 인정자·보상 수신자는 별개임,V07,"manifest/kind와 팀 조회, visibility bit/mask, 어그로 대상, 소유 변경과 팀 보상 소비 경로를 연결한다.",대상 ActionSetMinimapSpawnPhase_Client: 수풀/시야 경계 진입·이탈과 어그로 변경을 관측한다. 목표물은 터렛·크리스탈·대형 몬스터를 종류별로 하나씩 양 팀 관점에서 비교한다.,"피해만 주고 미처치, 다른 팀 처치, 시야 밖, 포획 없는 소멸을 대조한다.",종류·팀·수신 범위와 처치/포획/소유권/재등장이 일치하고 원시 source를 최종 보상 귀속으로 단정하지 않는다.,vg-binary-event-candidates-2026-09-09.json (candidates opcode=0x0478)
0x0479,미명명 후보,처리 분기만 확인,True,004d499d,미분류·기록/빌드 차이,0,0,{},66,,,분기 복사 크기·byte order helper·생성자 저장 위치를 근거에 보존; 필드 이름은 미확정,처리 분기 또는 native 이름만으로 목적·필드·통신 방향·사용 조건을 확정할 수 없음,V00,"모든 직접 호출과 serializer 역참조, RTTI/apply, 문자열·호출자를 조사한다. 관측 길이별로 비교하고 수신기 기본 경로인 경우 다른 방향/빌드를 먼저 확인한다.",대상 미명명 후보: 소비 경로로 행동 후보를 좁힌 다음 후보 행동을 하나씩 독립 기록하고 가능하면 실제 송수신 경로와 함께 대조한다.,"무행동, 비슷한 다른 행동, 다른 모드/상태/빌드를 대조한다.",특정 행동과 필드 해석을 지지하는 사례와 반증 대조를 함께 확보하기 전에는 unknown을 유지한다. 미관측을 미사용/예약 코드로 단정하지 않는다.,vg-binary-event-candidates-2026-09-09.json (candidates opcode=0x0479)
0x047a,미명명 후보,처리 분기만 확인,True,004d4a5b,미분류·기록/빌드 차이,0,0,{},1,,,분기 복사 크기·byte order helper·생성자 저장 위치를 근거에 보존; 필드 이름은 미확정,처리 분기 또는 native 이름만으로 목적·필드·통신 방향·사용 조건을 확정할 수 없음,V00,"모든 직접 호출과 serializer 역참조, RTTI/apply, 문자열·호출자를 조사한다. 관측 길이별로 비교하고 수신기 기본 경로인 경우 다른 방향/빌드를 먼저 확인한다.",대상 미명명 후보: 소비 경로로 행동 후보를 좁힌 다음 후보 행동을 하나씩 독립 기록하고 가능하면 실제 송수신 경로와 함께 대조한다.,"무행동, 비슷한 다른 행동, 다른 모드/상태/빌드를 대조한다.",특정 행동과 필드 해석을 지지하는 사례와 반증 대조를 함께 확보하기 전에는 unknown을 유지한다. 미관측을 미사용/예약 코드로 단정하지 않는다.,vg-binary-event-candidates-2026-09-09.json (candidates opcode=0x047a)
0x047b,미명명 패킷 후보,패킷 직렬화 경로 확인,False,,미분류·기록/빌드 차이,0,0,{},,,1,"고정 header의 u16 길이/opcode 상수와 payload 복사 크기, 공통 전달 함수 호출 확인; payload 의미와 기록 방향은 미확정",처리 분기 또는 native 이름만으로 목적·필드·통신 방향·사용 조건을 확정할 수 없음,V00,"모든 직접 호출과 serializer 역참조, RTTI/apply, 문자열·호출자를 조사한다. 관측 길이별로 비교하고 수신기 기본 경로인 경우 다른 방향/빌드를 먼저 확인한다.",대상 미명명 패킷 후보: 소비 경로로 행동 후보를 좁힌 다음 후보 행동을 하나씩 독립 기록하고 가능하면 실제 송수신 경로와 함께 대조한다.,"무행동, 비슷한 다른 행동, 다른 모드/상태/빌드를 대조한다.",특정 행동과 필드 해석을 지지하는 사례와 반증 대조를 함께 확보하기 전에는 unknown을 유지한다. 미관측을 미사용/예약 코드로 단정하지 않는다.,vg-binary-event-candidates-2026-09-09.json (candidates opcode=0x047b)
0x047c,미명명 후보,처리 분기만 확인,True,004d4a72,미분류·기록/빌드 차이,0,0,{},1,,,분기 복사 크기·byte order helper·생성자 저장 위치를 근거에 보존; 필드 이름은 미확정,처리 분기 또는 native 이름만으로 목적·필드·통신 방향·사용 조건을 확정할 수 없음,V00,"모든 직접 호출과 serializer 역참조, RTTI/apply, 문자열·호출자를 조사한다. 관측 길이별로 비교하고 수신기 기본 경로인 경우 다른 방향/빌드를 먼저 확인한다.",대상 미명명 후보: 소비 경로로 행동 후보를 좁힌 다음 후보 행동을 하나씩 독립 기록하고 가능하면 실제 송수신 경로와 함께 대조한다.,"무행동, 비슷한 다른 행동, 다른 모드/상태/빌드를 대조한다.",특정 행동과 필드 해석을 지지하는 사례와 반증 대조를 함께 확보하기 전에는 unknown을 유지한다. 미관측을 미사용/예약 코드로 단정하지 않는다.,vg-binary-event-candidates-2026-09-09.json (candidates opcode=0x047c)
0x047d,ActionTutorialStateChangedResponse,클래스명 연결,True,004d4aaa,경기·시계·튜토리얼·통계,0,0,{},4,,,분기 복사 크기·byte order helper·생성자 저장 위치를 근거에 보존; 필드 이름은 미확정,수신·큐 적용·경기 상태·화면 표시·최종 집계 고정은 별개이며 outer timestamp는 UI 시계가 아님,V08,상태 getter/setter·queue·reason 분기와 이름이 있는 소비 경로를 추적한다. 같은 시각 후속 연산과 지원되지 않는 시계를 보존한다.,대상 ActionTutorialStateChangedResponse: 시작·준비·관전자 전환·튜토리얼 상태를 분리하고 정상 비항복 종료와 항복 종료를 각각 기록한다. 종료 직전 전투와 최종 화면도 함께 확보한다.,"종료 전 비슷한 시각의 대기, 무시/실패 reason, 지원되지 않는 모드와 시계 정지·재개를 대조한다.",해당 상태와 표시가 일치하고 동시각 후속 점수를 보존한다. 결과 화면으로 최종 수치를 확인하기 전 완료/보정 기준으로 승격하지 않는다.,vg-binary-event-candidates-2026-09-09.json (candidates opcode=0x047d)
0x047e,ActionStateChange_Client,클래스명 연결,True,004d4af0,경기·시계·튜토리얼·통계,0,0,{},8,,,분기 복사 크기·byte order helper·생성자 저장 위치를 근거에 보존; 필드 이름은 미확정,수신·큐 적용·경기 상태·화면 표시·최종 집계 고정은 별개이며 outer timestamp는 UI 시계가 아님,V08,상태 getter/setter·queue·reason 분기와 이름이 있는 소비 경로를 추적한다. 같은 시각 후속 연산과 지원되지 않는 시계를 보존한다.,대상 ActionStateChange_Client: 시작·준비·관전자 전환·튜토리얼 상태를 분리하고 정상 비항복 종료와 항복 종료를 각각 기록한다. 종료 직전 전투와 최종 화면도 함께 확보한다.,"종료 전 비슷한 시각의 대기, 무시/실패 reason, 지원되지 않는 모드와 시계 정지·재개를 대조한다.",해당 상태와 표시가 일치하고 동시각 후속 점수를 보존한다. 결과 화면으로 최종 수치를 확인하기 전 완료/보정 기준으로 승격하지 않는다.,vg-binary-event-candidates-2026-09-09.json (candidates opcode=0x047e)
0x047f,미명명 후보,처리 분기만 확인,True,004d4b47,미분류·기록/빌드 차이,0,0,{},4,,,분기 복사 크기·byte order helper·생성자 저장 위치를 근거에 보존; 필드 이름은 미확정,처리 분기 또는 native 이름만으로 목적·필드·통신 방향·사용 조건을 확정할 수 없음,V00,"모든 직접 호출과 serializer 역참조, RTTI/apply, 문자열·호출자를 조사한다. 관측 길이별로 비교하고 수신기 기본 경로인 경우 다른 방향/빌드를 먼저 확인한다.",대상 미명명 후보: 소비 경로로 행동 후보를 좁힌 다음 후보 행동을 하나씩 독립 기록하고 가능하면 실제 송수신 경로와 함께 대조한다.,"무행동, 비슷한 다른 행동, 다른 모드/상태/빌드를 대조한다.",특정 행동과 필드 해석을 지지하는 사례와 반증 대조를 함께 확보하기 전에는 unknown을 유지한다. 미관측을 미사용/예약 코드로 단정하지 않는다.,vg-binary-event-candidates-2026-09-09.json (candidates opcode=0x047f)
0x0480,미명명 후보,처리 분기만 확인,True,004d4d42,미분류·기록/빌드 차이,0,0,{},82,,,분기 복사 크기·byte order helper·생성자 저장 위치를 근거에 보존; 필드 이름은 미확정,처리 분기 또는 native 이름만으로 목적·필드·통신 방향·사용 조건을 확정할 수 없음,V00,"모든 직접 호출과 serializer 역참조, RTTI/apply, 문자열·호출자를 조사한다. 관측 길이별로 비교하고 수신기 기본 경로인 경우 다른 방향/빌드를 먼저 확인한다.",대상 미명명 후보: 소비 경로로 행동 후보를 좁힌 다음 후보 행동을 하나씩 독립 기록하고 가능하면 실제 송수신 경로와 함께 대조한다.,"무행동, 비슷한 다른 행동, 다른 모드/상태/빌드를 대조한다.",특정 행동과 필드 해석을 지지하는 사례와 반증 대조를 함께 확보하기 전에는 unknown을 유지한다. 미관측을 미사용/예약 코드로 단정하지 않는다.,vg-binary-event-candidates-2026-09-09.json (candidates opcode=0x0480)
0x0481,ActionEquipTalent,클래스명 연결,True,004d02c3,아이템·인벤토리·재능·빌드,2,2,"{""6"": 2}",6,,6,분기 복사 크기·byte order helper·생성자 저장 위치를 근거에 보존; 필드 이름은 미확정,구매 요청·허용/거절·지급·조합 소비·사용·판매·슬롯 이동·재능 장착의 필드를 구별해야 함,V06,"item/talent/slot/stack/recipe 참조와 생성자→apply, 금액 차감·지급·거절 사유 소비 경로를 추적한다.",대상 ActionEquipTalent: 부품 구매→조합→판매→소모품 사용→슬롯 이동을 각각 분리한다. 재능과 추천 빌드는 지원 모드에서 장착/해제/변경한다.,돈 부족·슬롯 가득·상점 밖·쿨다운 중 사용·잘못된 재능 모드의 거절을 대조한다.,아이템/슬롯/수량과 실제 인벤토리·금액 변화가 일치하며 요청/지급/소비/거절을 중복 집계하지 않는다.,vg-binary-event-candidates-2026-09-09.json (candidates opcode=0x0481)
0x0482,ActionUnequipTalent,클래스명 연결,True,004d0321,아이템·인벤토리·재능·빌드,0,0,{},4,,4,분기 복사 크기·byte order helper·생성자 저장 위치를 근거에 보존; 필드 이름은 미확정,구매 요청·허용/거절·지급·조합 소비·사용·판매·슬롯 이동·재능 장착의 필드를 구별해야 함,V06,"item/talent/slot/stack/recipe 참조와 생성자→apply, 금액 차감·지급·거절 사유 소비 경로를 추적한다.",대상 ActionUnequipTalent: 부품 구매→조합→판매→소모품 사용→슬롯 이동을 각각 분리한다. 재능과 추천 빌드는 지원 모드에서 장착/해제/변경한다.,돈 부족·슬롯 가득·상점 밖·쿨다운 중 사용·잘못된 재능 모드의 거절을 대조한다.,아이템/슬롯/수량과 실제 인벤토리·금액 변화가 일치하며 요청/지급/소비/거절을 중복 집계하지 않는다.,vg-binary-event-candidates-2026-09-09.json (candidates opcode=0x0482)
0x0483,ActionInvalidateTalent,클래스명 연결,True,004d036e,아이템·인벤토리·재능·빌드,0,0,{},4,,4,분기 복사 크기·byte order helper·생성자 저장 위치를 근거에 보존; 필드 이름은 미확정,구매 요청·허용/거절·지급·조합 소비·사용·판매·슬롯 이동·재능 장착의 필드를 구별해야 함,V06,"item/talent/slot/stack/recipe 참조와 생성자→apply, 금액 차감·지급·거절 사유 소비 경로를 추적한다.",대상 ActionInvalidateTalent: 부품 구매→조합→판매→소모품 사용→슬롯 이동을 각각 분리한다. 재능과 추천 빌드는 지원 모드에서 장착/해제/변경한다.,돈 부족·슬롯 가득·상점 밖·쿨다운 중 사용·잘못된 재능 모드의 거절을 대조한다.,아이템/슬롯/수량과 실제 인벤토리·금액 변화가 일치하며 요청/지급/소비/거절을 중복 집계하지 않는다.,vg-binary-event-candidates-2026-09-09.json (candidates opcode=0x0483)
0x0484,ActionRequestEquipTalent,요청 직렬화 클래스 연결,False,,아이템·인벤토리·재능·빌드,2,2,"{""6"": 2}",,4,4,요청 formatter의 opcode 상수와 직렬화 payload 길이 확인: 4B. 바깥 VGR framing과 구별,요청 생성/전송과 서버 수락·실제 행동 성공은 별개. 변형 조건: 추가 변형 조건 미기재,V06,"item/talent/slot/stack/recipe 참조와 생성자→apply, 금액 차감·지급·거절 사유 소비 경로를 추적한다.",대상 ActionRequestEquipTalent: 부품 구매→조합→판매→소모품 사용→슬롯 이동을 각각 분리한다. 재능과 추천 빌드는 지원 모드에서 장착/해제/변경한다. 실제 송신 bytes와 수신/리플레이 방향을 독립 확인한다.,돈 부족·슬롯 가득·상점 밖·쿨다운 중 사용·잘못된 재능 모드의 거절을 대조한다.,아이템/슬롯/수량과 실제 인벤토리·금액 변화가 일치하며 요청/지급/소비/거절을 중복 집계하지 않는다.,vg-binary-event-candidates-2026-09-09.json (candidates opcode=0x0484)
0x0485,ActionRequestRecommendedBuildPath,요청 직렬화 클래스 연결,False,,아이템·인벤토리·재능·빌드,465,54,"{""6"": 465}",,1,1,요청 formatter의 opcode 상수와 직렬화 payload 길이 확인: 1B. 바깥 VGR framing과 구별,요청 생성/전송과 서버 수락·실제 행동 성공은 별개. 변형 조건: 추가 변형 조건 미기재,V06,"item/talent/slot/stack/recipe 참조와 생성자→apply, 금액 차감·지급·거절 사유 소비 경로를 추적한다.",대상 ActionRequestRecommendedBuildPath: 부품 구매→조합→판매→소모품 사용→슬롯 이동을 각각 분리한다. 재능과 추천 빌드는 지원 모드에서 장착/해제/변경한다. 실제 송신 bytes와 수신/리플레이 방향을 독립 확인한다.,돈 부족·슬롯 가득·상점 밖·쿨다운 중 사용·잘못된 재능 모드의 거절을 대조한다.,아이템/슬롯/수량과 실제 인벤토리·금액 변화가 일치하며 요청/지급/소비/거절을 중복 집계하지 않는다.,vg-binary-event-candidates-2026-09-09.json (candidates opcode=0x0485)
